44328,city,Brockton; MA; Boston-Cambridge-Newton; Plymouth County
11843,city,Hays; KS; Ellis County
22991,city,Rutledge; PA; Philadelphia-Camden-Wilmington; Delaware County
11744,city,Town Of Groveland; NY; Rochester; Livingston County
4799,city,Frankfort; IN; Clinton County
16449,city,Millsboro; DE; Salisbury; Sussex County
16818,city,Ashburn; VA; Washington-Arlington-Alexandria; Loudoun County
41059,city,Sterling; VA; Washington-Arlington-Alexandria; Loudoun County
16839,city,Auburn; WA; Seattle-Tacoma-Bellevue; King County
397037,city,East Chillisquaque Township; PA; Sunbury; Northumberland County
54902,city,Valdosta; GA; Lowndes County
31092,city,Cranford; NJ; New York-Newark-Jersey City; Union County
33861,city,Sandusky; OH; Erie County
397793,city,West Cameron Township; PA; Sunbury; Northumberland County
395718,city,Washington Township; PA; Sunbury; Northumberland County
33058,city,New Bedford; MA; Providence-Warwick; Bristol County
56933,city,Harvest; AL; Huntsville; Madison County
39220,city,Kenosha; WI; Chicago-Naperville-Elgin; Kenosha County
54219,city,Roswell; GA; Atlanta-Sandy Springs-Roswell; Fulton County
32921,city,Monroe; LA; Ouachita Parish
397215,city,Hartsville; NY; Corning; Steuben County
53359,city,Missoula; MT; Missoula County
5787,city,Mansfield; MA; Providence-Warwick; Bristol County
41715,city,Williamsburg; VA; Virginia Beach-Norfolk-Newport News; James City County
39398,city,Lees Summit; MO; Kansas City; Jackson County
55842,city,Town Of Essex; NY; Essex County
30236,city,Appleton; WI; Outagamie County
26885,city,Rutherford; NJ; New York-Newark-Jersey City; Bergen County
51665,city,Town Of Day; NY; Albany-Schenectady-Troy; Saratoga County
13092,city,Ojus; FL; Miami-Fort Lauderdale-West Palm Beach; Miami-Dade County
46500,city,Menifee; CA; Riverside-San Bernardino-Ontario; Riverside County
40737,city,San Marcos; CA; San Diego-Carlsbad; San Diego County
8814,city,Queen Creek; AZ; Phoenix-Mesa-Scottsdale; Pinal County
17309,city,Carmel; IN; Indianapolis-Carmel-Anderson; Hamilton County
54294,city,San Angelo; TX; Tom Green County
27001,city,Scottsbluff; NE; Scotts Bluff County
51827,city,Eastlake; OH; Cleveland-Elyria; Lake County
397884,city,Brandon; NY; Malone; Franklin County
48632,city,Altoona; IA; Des Moines-West Des Moines; Polk County
396506,city,Heber City; UT; Heber; Wasatch County
397443,city,Little Mahanoy Township; PA; Sunbury; Northumberland County
8510,city,Glen Allan; MS; Greenville; Washington County
40013,city,Newton; MA; Boston-Cambridge-Newton; Middlesex County
40132,city,Odessa; FL; Tampa-St. Petersburg-Clearwater; Hillsborough County
396754,city,Victory; NY; Albany-Schenectady-Troy; Saratoga County
32471,city,Leesburg; VA; Washington-Arlington-Alexandria; Loudoun County
33369,city,Peekskill; NY; New York-Newark-Jersey City; Westchester County
36864,city,Crofton; MD; Baltimore-Columbia-Towson; Anne Arundel County
39051,city,Houston; TX; Houston-The Woodlands-Sugar Land; Harris County
54089,city,Redmond; WA; Seattle-Tacoma-Bellevue; King County
11677,city,Granite Bay; CA; Sacramento--Roseville--Arden-Arcade; Placer County
27127,city,Smithfield; NC; Raleigh; Johnston County
34312,city,Tonawanda; NY; Buffalo-Cheektowaga-Niagara Falls; Erie County
30552,city,Bowie; MD; Washington-Arlington-Alexandria; Prince Georges County
34637,city,Walnut Creek; CA; San Francisco-Oakland-Hayward; Contra Costa County
11716,city,Greenland; AR; Fayetteville-Springdale-Rogers; Washington County
395596,city,West Lebanon Township; PA; Lebanon; Lebanon County
17426,city,Chicago; IL; Chicago-Naperville-Elgin; Cook County
53100,city,Macomb; MI; Detroit-Warren-Dearborn; Macomb County
31543,city,Fayetteville; AR; Fayetteville-Springdale-Rogers; Washington County
10451,city,Bloomington; MN; Minneapolis-St. Paul-Bloomington; Hennepin County
54428,city,Sioux City; IA; Woodbury County
32563,city,Longmont; CO; Boulder; Boulder County
47198,city,Port Hueneme; CA; Oxnard-Thousand Oaks-Ventura; Ventura County
13896,city,Solon; OH; Cleveland-Elyria; Cuyahoga County
6915,city,San Antonio; TX; San Antonio-New Braunfels; Bexar County
212775,city,Lorain; PA; Johnstown; Cambria County
55904,city,Granville Township; PA; Lewistown; Mifflin County
34311,city,Toms River; NJ; New York-Newark-Jersey City; Ocean County
32615,city,Lynnwood; WA; Seattle-Tacoma-Bellevue; Snohomish County
26044,city,Munster; IN; Chicago-Naperville-Elgin; Lake County
32120,city,Huntington; NY; New York-Newark-Jersey City; Suffolk County
17453,city,Spokane Valley; WA; Spokane-Spokane Valley; Spokane County
37218,city,Auburn; ME; Lewiston-Auburn; Androscoggin County
28341,city,Burlington; KY; Cincinnati; Boone County
397894,city,Boylston; NY; Syracuse; Oswego County
54685,city,Thomaston; GA; Upson County
52785,city,Kinston; NC; Lenoir County
7876,city,Westchase; FL; Tampa-St. Petersburg-Clearwater; Hillsborough County
44583,city,Chino; CA; Riverside-San Bernardino-Ontario; San Bernardino County
38581,city,Fort Pierce; FL; Port St. Lucie; Saint Lucie County
12317,city,Largo; FL; Tampa-St. Petersburg-Clearwater; Pinellas County
6317,city,Olney; MD; Washington-Arlington-Alexandria; Montgomery County
24967,city,Gresham; OR; Portland-Vancouver-Hillsboro; Multnomah County
19655,city,North Augusta; SC; Augusta-Richmond County; Aiken County
26779,city,Riverton; UT; Salt Lake City; Salt Lake County
210053,city,East Conemaugh; PA; Johnstown; Cambria County
23789,city,Bowling Green; OH; Toledo; Wood County
14606,city,Wheeling; WV; Ohio County
31589,city,Forest Hill; MD; Baltimore-Columbia-Towson; Harford County
6954,city,Sauk Rapids; MN; St. Cloud; Benton County
24715,city,Fitzgerald; GA; Ben Hill County
52664,city,Jacksonville; IL; Morgan County
23560,city,Avon; CT; Hartford-West Hartford-East Hartford; Hartford County
16721,city,Allegan; MI; Holland; Allegan County
31494,city,Exton; PA; Philadelphia-Camden-Wilmington; Chester County
21355,city,Woburn; MA; Boston-Cambridge-Newton; Middlesex County
16185,city,Turner; ME; Lewiston-Auburn; Androscoggin County
10528,city,Brandon; FL; Tampa-St. Petersburg-Clearwater; Hillsborough County
7476,city,Troy; MI; Detroit-Warren-Dearborn; Oakland County
46978,city,Panama City; FL; Bay County
32311,city,Kingsport; TN; Kingsport-Bristol-Bristol; Sullivan County
33865,city,Sanford; FL; Orlando-Kissimmee-Sanford; Seminole County
26366,city,Palm Coast; FL; Deltona-Daytona Beach-Ormond Beach; Flagler County
6665,city,Quincy; MA; Boston-Cambridge-Newton; Norfolk County
7883,city,Westland; MI; Detroit-Warren-Dearborn; Wayne County
33801,city,Saint George; UT; St. George; Washington County
46863,city,Ogden; UT; Ogden-Clearfield; Weber County
397383,city,Johns Creek; GA; Atlanta-Sandy Springs-Roswell; Fulton County
37736,city,Canton; GA; Atlanta-Sandy Springs-Roswell; Cherokee County
12214,city,Kirkland; WA; Seattle-Tacoma-Bellevue; King County
14446,city,Waldorf; MD; Washington-Arlington-Alexandria; Charles County
53327,city,Millbrae; CA; San Francisco-Oakland-Hayward; San Mateo County
6333,city,Orange City; FL; Deltona-Daytona Beach-Ormond Beach; Volusia County
40012,city,Newton; IL; Jasper County
45243,city,Farmington Hills; MI; Detroit-Warren-Dearborn; Oakland County
38130,city,Dalton; GA; Whitfield County
31093,city,Cranston; RI; Providence-Warwick; Providence County
18586,city,Hiram; GA; Atlanta-Sandy Springs-Roswell; Paulding County
52333,city,Greenwood; IN; Indianapolis-Carmel-Anderson; Johnson County
50742,city,Apple Valley; CA; Riverside-San Bernardino-Ontario; San Bernardino County
126423,city,Town 'n' Country; FL; Tampa-St. Petersburg-Clearwater; Hillsborough County
6365,city,Oviedo; FL; Orlando-Kissimmee-Sanford; Seminole County
38529,city,Fishers; IN; Indianapolis-Carmel-Anderson; Hamilton County
27136,city,Smyrna; GA; Atlanta-Sandy Springs-Roswell; Cobb County
50764,city,Arlington Heights; IL; Chicago-Naperville-Elgin; Cook County
12292,city,Lakewood; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
12864,city,Mount Pleasant; SC; Charleston-North Charleston; Charleston County
46588,city,Montgomery; TX; Houston-The Woodlands-Sugar Land; Montgomery County
18928,city,Lake Wales; FL; Lakeland-Winter Haven; Polk County
3862,city,Bryant; AR; Little Rock-North Little Rock-Conway; Saline County
15484,city,Kapaa; HI; Kauai County
25779,city,Mason; MI; Lansing-East Lansing; Ingham County
24245,city,Covina; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
17163,city,Brighton; CO; Denver-Aurora-Lakewood; Adams County
45508,city,Grand Rapids; MN; Itasca County
24182,city,Concord; OH; Cleveland-Elyria; Lake County
42355,city,Grafton; MA; Worcester; Worcester County
26624,city,Prichard; AL; Mobile; Mobile County
6030,city,Monument; CO; Colorado Springs; El Paso County
21019,city,Uvalde; TX; Uvalde County
19190,city,Maple Heights; OH; Cleveland-Elyria; Cuyahoga County
18596,city,Holden; MA; Worcester; Worcester County
40326,city,Phoenix; AZ; Phoenix-Mesa-Scottsdale; Maricopa County
24965,city,Greer; SC; Greenville-Anderson-Mauldin; Greenville County
40704,city,Saint Joseph; MO; St. Joseph; Buchanan County
27512,city,Upland; CA; Riverside-San Bernardino-Ontario; San Bernardino County
24359,city,Deltona; FL; Deltona-Daytona Beach-Ormond Beach; Volusia County
38414,city,Erie; CO; Greeley; Weld County
29455,city,Temple; GA; Atlanta-Sandy Springs-Roswell; Carroll County
42338,city,Lafollette; TN; Knoxville; Campbell County
19723,city,Oakland; MI; Detroit-Warren-Dearborn; Oakland County
56487,city,Mitchell; SD; Davison County
35765,city,Prospect; KY; Louisville/Jefferson County; Jefferson County
20417,city,Semmes; AL; Mobile; Mobile County
33015,city,Murphy; TX; Dallas-Fort Worth-Arlington; Collin County
4171,city,Colonia; NJ; New York-Newark-Jersey City; Middlesex County
30401,city,Bellaire; TX; Houston-The Woodlands-Sugar Land; Harris County
40287,city,Pembroke; MA; Boston-Cambridge-Newton; Plymouth County
13942,city,Spanish Lake; MO; St. Louis; Saint Louis County
18373,city,Great Falls; VA; Washington-Arlington-Alexandria; Fairfax County
33227,city,Okmulgee; OK; Tulsa; Okmulgee County
27995,city,Winthrop; MA; Boston-Cambridge-Newton; Suffolk County
397583,city,Sharon; MA; Boston-Cambridge-Newton; Norfolk County
9788,city,Columbia; MS; Marion County
51492,city,Collinsville; OK; Tulsa; Tulsa County
3877,city,Bucyrus; OH; Crawford County
45244,city,Farmingville; NY; New York-Newark-Jersey City; Suffolk County
33068,city,New Haven; IN; Fort Wayne; Allen County
17827,city,Dumont; NJ; New York-Newark-Jersey City; Bergen County
396788,city,Town of East Greenbush; NY; Albany-Schenectady-Troy; Rensselaer County
52574,city,Hopkins; MN; Minneapolis-St. Paul-Bloomington; Hennepin County
55135,city,Westbrook; ME; Portland-South Portland; Cumberland County
32911,city,Mokena; IL; Chicago-Naperville-Elgin; Will County
35763,city,Princeton; MN; Minneapolis-St. Paul-Bloomington; Mille Lacs County
36328,city,Vinton; VA; Roanoke; Roanoke County
38162,city,Decatur; TX; Dallas-Fort Worth-Arlington; Wise County
48052,city,Tumwater; WA; Olympia-Tumwater; Thurston County
54702,city,Tinton Falls; NJ; New York-Newark-Jersey City; Monmouth County
36503,city,South Hadley; MA; Springfield; Hampshire County
14500,city,Waukee; IA; Des Moines-West Des Moines; Dallas County
5472,city,Lackawanna; NY; Buffalo-Cheektowaga-Niagara Falls; Erie County
36570,city,Vancleave; MS; Gulfport-Biloxi-Pascagoula; Jackson County
6643,city,Purcellville; VA; Washington-Arlington-Alexandria; Loudoun County
6463,city,Pennsauken; NJ; Philadelphia-Camden-Wilmington; Camden County
208060,city,Back Mountain; PA; Scranton--Wilkes-Barre--Hazleton; Luzerne County
33400,city,Peyton; CO; Colorado Springs; El Paso County
20642,city,Steamboat Springs; CO; Routt County
17650,city,Cudahy; WI; Milwaukee-Waukesha-West Allis; Milwaukee County
37379,city,Bennettsville; SC; Marlboro County
21418,city,Yulee; FL; Jacksonville; Nassau County
8286,city,Clive; IA; Des Moines-West Des Moines; Polk County
24725,city,Floral Park; NY; New York-Newark-Jersey City; Nassau County
20187,city,Ripley; TN; Lauderdale County
21961,city,Goffstown; NH; Manchester-Nashua; Hillsborough County
39253,city,Kings Park; NY; New York-Newark-Jersey City; Suffolk County
36036,city,Ripon; CA; Stockton-Lodi; San Joaquin County
51590,city,Creve Coeur; MO; St. Louis; Saint Louis County
46590,city,Monticello; KY; Wayne County
40001,city,Newburyport; MA; Boston-Cambridge-Newton; Essex County
41980,city,Aztec; NM; Farmington; San Juan County
32633,city,Madison; CT; New Haven-Milford; New Haven County
117764,city,Rosedale; CA; Bakersfield; Kern County
26536,city,Plainville; CT; Hartford-West Hartford-East Hartford; Hartford County
397380,city,Groton; CT; Norwich-New London; New London County
8981,city,Rockmart; GA; Cedartown; Polk County
29986,city,Port Allen; LA; Baton Rouge; West Baton Rouge Parish
55310,city,Canton; NC; Asheville; Haywood County
18186,city,Frankfort; IL; Chicago-Naperville-Elgin; Will County
8081,city,Anacortes; WA; Mount Vernon-Anacortes; Skagit County
50442,city,El Reno; OK; Oklahoma City; Canadian County
55314,city,Copley; OH; Akron; Summit County
7007,city,Selah; WA; Yakima; Yakima County
118217,city,South San Jose Hills; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
30805,city,Cedar Springs; MI; Grand Rapids-Wyoming; Kent County
21335,city,Windham; ME; Portland-South Portland; Cumberland County
23228,city,Dover; OH; New Philadelphia-Dover; Tuscarawas County
19792,city,Othello; WA; Adams County
20745,city,Tallmadge; OH; Akron; Summit County
54024,city,Pulaski; TN; Giles County
6929,city,Sandpoint; ID; Bonner County
36363,city,Thermal; CA; El Centro; Imperial County
44770,city,Cottage Grove; OR; Eugene; Lane County
50031,city,Three Rivers; MI; Sturgis; Saint Joseph County
6807,city,Rockland; MA; Boston-Cambridge-Newton; Plymouth County
48786,city,Bridgeport; WV; Clarksburg; Harrison County
35084,city,Bon Air; VA; Richmond; Chesterfield County
40779,city,Schenectady; NY; Albany-Schenectady-Troy; Schenectady County
10676,city,Camden; NJ; Philadelphia-Camden-Wilmington; Camden County
10226,city,Avondale; AZ; Phoenix-Mesa-Scottsdale; Maricopa County
44124,city,Belton; MO; Kansas City; Cass County
27287,city,Stony Brook; NY; New York-Newark-Jersey City; Suffolk County
16373,city,Buda; TX; Austin-Round Rock; Hays County
54129,city,Richlands; NC; Jacksonville; Onslow County
54301,city,San Rafael; CA; San Francisco-Oakland-Hayward; Marin County
41643,city,West Lafayette; IN; Lafayette-West Lafayette; Tippecanoe County
34940,city,Yuba City; CA; Sutter County
44010,city,Baker; LA; Baton Rouge; East Baton Rouge Parish
31202,city,Defuniak Springs; FL; Crestview-Fort Walton Beach-Destin; Walton County
40708,city,Saint Michael; MN; Minneapolis-St. Paul-Bloomington; Wright County
50222,city,Roscoe; IL; Rockford; Winnebago County
20241,city,Rose Hill; VA; Washington-Arlington-Alexandria; Fairfax County
19251,city,Maysville; KY; Mason County
10393,city,Biddeford; ME; Portland-South Portland; York County
396721,city,Oxford; MI; Detroit-Warren-Dearborn; Oakland County
24041,city,Chapin; SC; Columbia; Lexington County
124855,city,Ives Estates; FL; Miami-Fort Lauderdale-West Palm Beach; Miami-Dade County
27933,city,Whiteville; NC; Columbus County
54296,city,San Diego; CA; San Diego-Carlsbad; San Diego County
33256,city,Orland Park; IL; Chicago-Naperville-Elgin; Cook County
6923,city,San Luis Obispo; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County
26362,city,Palatine; IL; Chicago-Naperville-Elgin; Cook County
42427,city,Griffith; IN; Chicago-Naperville-Elgin; Lake County
15152,city,Eastman; GA; Dodge County
35491,city,Lake Forest; IL; Chicago-Naperville-Elgin; Lake County
395505,city,La Grange; NY; New York-Newark-Jersey City; Dutchess County
39173,city,Johnstown; PA; Cambria County
48386,city,Weirton; WV; Weirton-Steubenville; Hancock County
6127,city,Nazareth; PA; Allentown-Bethlehem-Easton; Northampton County
19770,city,Orange; TX; Beaumont-Port Arthur; Orange County
46298,city,Long Beach; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
18615,city,Honolulu; HI; Urban Honolulu; Honolulu County
30241,city,Arcadia; FL; De Soto County
39304,city,La Plata; MD; Washington-Arlington-Alexandria; Charles County
23664,city,Belmont; NC; Charlotte-Concord-Gastonia; Gaston County
397274,city,Greenfield; MA; Greenfield Town; Franklin County
32357,city,La Vista; NE; Omaha-Council Bluffs; Sarpy County
54472,city,South Houston; TX; Houston-The Woodlands-Sugar Land; Harris County
396094,city,Suitland-Silver Hill; MD; Washington-Arlington-Alexandria; Prince Georges County
399104,city,Stonington; CT; Norwich-New London; New London County
38128,city,Dallas; TX; Dallas-Fort Worth-Arlington; Dallas County
7353,city,Syracuse; NY; Onondaga County
37633,city,Bryn Mawr; PA; Philadelphia-Camden-Wilmington; Delaware County
6871,city,Ruston; LA; Lincoln Parish
8827,city,Town Of Lysander; NY; Syracuse; Onondaga County
23008,city,Saint Joseph; MI; Niles-Benton Harbor; Berrien County
52612,city,Hutchinson; MN; McLeod County
19855,city,Parlin; NJ; New York-Newark-Jersey City; Middlesex County
395476,city,Hartford; WI; Milwaukee-Waukesha-West Allis; Washington County
54529,city,Stafford; VA; Washington-Arlington-Alexandria; Stafford County
38570,city,Fort Bragg; NC; Fayetteville; Cumberland County
23750,city,Bluefield; WV; Mercer County
12959,city,New Richmond; WI; Minneapolis-St. Paul-Bloomington; Saint Croix County
3461,city,Ashland; MA; Boston-Cambridge-Newton; Middlesex County
14478,city,Warwick; RI; Providence-Warwick; Kent County
13167,city,Palm Harbor; FL; Tampa-St. Petersburg-Clearwater; Pinellas County
40633,city,Rosamond; CA; Bakersfield; Kern County
11209,city,East Cleveland; OH; Cleveland-Elyria; Cuyahoga County
37706,city,Cambridge; MD; Dorchester County
34019,city,Smithfield; VA; Virginia Beach-Norfolk-Newport News; Isle of Wight County
5395,city,Kenner; LA; New Orleans-Metairie; Jefferson Parish
46400,city,Maple Grove; MN; Minneapolis-St. Paul-Bloomington; Hennepin County
20291,city,Safford; AZ; Graham County
15135,city,East Meadow; NY; New York-Newark-Jersey City; Nassau County
50247,city,Saint Helens; OR; Portland-Vancouver-Hillsboro; Columbia County
19113,city,Lowell; IN; Chicago-Naperville-Elgin; Lake County
124539,city,Glenvar Heights; FL; Miami-Fort Lauderdale-West Palm Beach; Miami-Dade County
55057,city,Watkinsville; GA; Athens-Clarke County; Oconee County
54158,city,Riverbank; CA; Modesto; Stanislaus County
398549,city,Foxborough; MA; Boston-Cambridge-Newton; Norfolk County
26483,city,Pico Rivera; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
53643,city,Novato; CA; San Francisco-Oakland-Hayward; Marin County
41951,city,Brawley; CA; El Centro; Imperial County
7769,city,Washington; UT; St. George; Washington County
20651,city,Sterling; CO; Logan County
52108,city,Franklin; KY; Simpson County
50737,city,Anoka; MN; Minneapolis-St. Paul-Bloomington; Anoka County
7018,city,Sevierville; TN; Sevier County
33839,city,San Jose; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County
396053,city,Florence-Graham; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
24213,city,Copiague; NY; New York-Newark-Jersey City; Suffolk County
26009,city,Mount Holly; NC; Charlotte-Concord-Gastonia; Gaston County
46320,city,Louisville; OH; Canton-Massillon; Stark County
26038,city,Mukilteo; WA; Seattle-Tacoma-Bellevue; Snohomish County
37340,city,Beckley; WV; Raleigh County
32661,city,Manchester; MO; St. Louis; Saint Louis County
13841,city,Siler City; NC; Durham-Chapel Hill; Chatham County
51645,city,Danville; IN; Indianapolis-Carmel-Anderson; Hendricks County
17035,city,Birmingham; MI; Detroit-Warren-Dearborn; Oakland County
395594,city,Brunswick; ME; Portland-South Portland; Cumberland County
7026,city,Shafter; CA; Bakersfield; Kern County
15558,city,Madisonville; TN; Monroe County
12389,city,Lincoln; RI; Providence-Warwick; Providence County
14613,city,White Hall; AR; Pine Bluff; Jefferson County
25784,city,Massillon; OH; Canton-Massillon; Stark County
54785,city,Union; KY; Cincinnati; Boone County
32513,city,Lindenwold; NJ; Philadelphia-Camden-Wilmington; Camden County
54786,city,Union; MO; St. Louis; Franklin County
10940,city,Coon Rapids; MN; Minneapolis-St. Paul-Bloomington; Anoka County
35945,city,Matteson; IL; Chicago-Naperville-Elgin; Cook County
46871,city,Okatie; SC; Hilton Head Island-Bluffton-Beaufort; Beaufort County
19798,city,Overland; MO; St. Louis; Saint Louis County
30145,city,Alamo; CA; San Francisco-Oakland-Hayward; Contra Costa County
37353,city,Belle Chasse; LA; New Orleans-Metairie; Plaquemines Parish
32021,city,Hibbing; MN; Duluth; Saint Louis County
41069,city,Stillwater; MN; Minneapolis-St. Paul-Bloomington; Washington County
20330,city,San Francisco; CA; San Francisco-Oakland-Hayward; San Francisco County
4655,city,Fairfax; VA; Washington-Arlington-Alexandria; Fairfax County
45164,city,Encinitas; CA; San Diego-Carlsbad; San Diego County
32500,city,Lima; OH; Allen County
28935,city,Madison; OH; Cleveland-Elyria; Lake County
16560,city,Parma Heights; OH; Cleveland-Elyria; Cuyahoga County
53498,city,Nederland; TX; Beaumont-Port Arthur; Jefferson County
33337,city,Parrish; FL; North Port-Sarasota-Bradenton; Manatee County
23555,city,Austin; MN; Mower County
27269,city,Steubenville; OH; Weirton-Steubenville; Jefferson County
31059,city,Corydon; IN; Louisville/Jefferson County; Harrison County
53320,city,Milford; DE; Salisbury; Sussex County
11926,city,Hinsdale; IL; Chicago-Naperville-Elgin; DuPage County
7798,city,Wayne; MI; Detroit-Warren-Dearborn; Wayne County
29390,city,Wyckoff; NJ; New York-Newark-Jersey City; Bergen County
39538,city,Ludington; MI; Mason County
39223,city,Kensington; MD; Washington-Arlington-Alexandria; Montgomery County
4776,city,Fort Morgan; CO; Morgan County
39569,city,Magnolia; AR; Columbia County
55622,city,Columbia; KY; Adair County
11170,city,Dundalk; MD; Baltimore-Columbia-Towson; Baltimore County
10428,city,Blaine; MN; Minneapolis-St. Paul-Bloomington; Anoka County
27177,city,South Jordan; UT; Salt Lake City; Salt Lake County
31854,city,Greenfield; CA; Salinas; Monterey County
6184,city,Newberry; SC; Newberry County
47054,city,Pendleton; IN; Indianapolis-Carmel-Anderson; Madison County
3930,city,Callahan; FL; Jacksonville; Nassau County
19156,city,Madison Heights; VA; Lynchburg; Amherst County
45387,city,Galion; OH; Bucyrus; Crawford County
20112,city,Rayne; LA; Lafayette; Acadia Parish
397124,city,Wappinger; NY; New York-Newark-Jersey City; Dutchess County
396316,city,Cedarburg; WI; Milwaukee-Waukesha-West Allis; Ozaukee County
34059,city,South Orange; NJ; New York-Newark-Jersey City; Essex County
14552,city,West Hartford; CT; Hartford-West Hartford-East Hartford; Hartford County
10157,city,Arcata; CA; Eureka-Arcata-Fortuna; Humboldt County
6983,city,Scottsboro; AL; Jackson County
130532,city,North Druid Hills; GA; Atlanta-Sandy Springs-Roswell; Dekalb County
13027,city,North Ogden; UT; Ogden-Clearfield; Weber County
396869,city,Palm River-Clair Mel; FL; Tampa-St. Petersburg-Clearwater; Hillsborough County
396106,city,Gorham; ME; Portland-South Portland; Cumberland County
40493,city,Rancho Mirage; CA; Riverside-San Bernardino-Ontario; Riverside County
24043,city,Charlotte; NC; Charlotte-Concord-Gastonia; Mecklenburg County
6286,city,Odessa; TX; Ector County
51547,city,Corinth; TX; Dallas-Fort Worth-Arlington; Denton County
24367,city,Denver; NC; Charlotte-Concord-Gastonia; Lincoln County
6876,city,Sachse; TX; Dallas-Fort Worth-Arlington; Dallas County
56048,city,Harrisburg; NC; Charlotte-Concord-Gastonia; Cabarrus County
40314,city,Perryville; MO; Perry County
41030,city,Springfield; NJ; New York-Newark-Jersey City; Union County
43599,city,Bridgeview; IL; Chicago-Naperville-Elgin; Cook County
27407,city,Thomson; GA; Augusta-Richmond County; McDuffie County
36051,city,Pickens; SC; Greenville-Anderson-Mauldin; Pickens County
51176,city,Buckley; WA; Seattle-Tacoma-Bellevue; Pierce County
23843,city,Brookfield; CT; Bridgeport-Stamford-Norwalk; Fairfield County
32942,city,Moraga; CA; San Francisco-Oakland-Hayward; Contra Costa County
43964,city,Astoria; OR; Clatsop County
18172,city,Fort Worth; TX; Dallas-Fort Worth-Arlington; Tarrant County
7481,city,Tucson; AZ; Pima County
10634,city,Burnsville; MN; Minneapolis-St. Paul-Bloomington; Dakota County
35641,city,Grove City; OH; Columbus; Franklin County
32431,city,Laramie; WY; Albany County
39761,city,Mesquite; NV; Las Vegas-Henderson-Paradise; Clark County
26832,city,Roosevelt; NY; New York-Newark-Jersey City; Nassau County
30267,city,Artesia; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
11052,city,Dayton; NV; Fernley; Lyon County
11932,city,Hockley; TX; Houston-The Woodlands-Sugar Land; Harris County
395478,city,Amesbury; MA; Boston-Cambridge-Newton; Essex County
57253,city,Guntersville; AL; Albertville; Marshall County
12872,city,Mountain Top; PA; Scranton--Wilkes-Barre--Hazleton; Luzerne County
34116,city,Starke; FL; Bradford County
55753,city,El Segundo; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County
19991,city,Pleasanton; TX; San Antonio-New Braunfels; Atascosa County
172302,city,Concord; MO; St. Louis; Saint Louis County
20616,city,Stafford; TX; Houston-The Woodlands-Sugar Land; Fort Bend County
46125,city,Lake Zurich; IL; Chicago-Naperville-Elgin; Lake County
29732,city,Savannah; TN; Hardin County
398403,city,Webster; MA; Worcester; Worcester County
17474,city,Cleveland; MS; Bolivar County
398586,city,Bellingham; MA; Boston-Cambridge-Newton; Norfolk County
17609,city,Covington; TN; Memphis; Tipton County
22620,city,Willimantic; CT; Worcester; Windham County
21600,city,Chipley; FL; Washington County
396116,city,Sanford; ME; Portland-South Portland; York County
45843,city,Humboldt; TN; Gibson County
29899,city,Denville Township; NJ; New York-Newark-Jersey City; Morris County
39622,city,Marble Falls; TX; Burnet County
52698,city,Johnston; IA; Des Moines-West Des Moines; Polk County
30526,city,Bonita; CA; San Diego-Carlsbad; San Diego County
55587,city,Burley; ID; Cassia County
25408,city,King; NC; Winston-Salem; Stokes County
395464,city,Lowell; MI; Grand Rapids-Wyoming; Kent County
396690,city,Setauket; NY; New York-Newark-Jersey City; Suffolk County
15156,city,Eaton; OH; Preble County
55335,city,Cortland; OH; Youngstown-Warren-Boardman; Trumbull County
46216,city,Lemay; MO; St. Louis; Saint Louis County
20720,city,Sunset; FL; Miami-Fort Lauderdale-West Palm Beach; Miami-Dade County
7985,city,Wolcott; CT; New Haven-Milford; New Haven County
11083,city,Delran Township; NJ; Philadelphia-Camden-Wilmington; Burlington County
22194,city,Lumberton; TX; Beaumont-Port Arthur; Hardin County
35100,city,Dallas; NC; Charlotte-Concord-Gastonia; Gaston County
395553,city,Barre; VT; Washington County
397014,city,Franklin Township; NJ; Philadelphia-Camden-Wilmington; Gloucester County
28717,city,Dickinson; TX; Houston-The Woodlands-Sugar Land; Galveston County
19592,city,New Milford; NJ; New York-Newark-Jersey City; Bergen County
5057,city,Hanover; MD; Baltimore-Columbia-Towson; Anne Arundel County
53917,city,Plaquemine; LA; Baton Rouge; Iberville Parish
398846,city,Southbridge; MA; Worcester; Worcester County
18524,city,Hebron; KY; Cincinnati; Boone County
31988,city,Hazel Park; MI; Detroit-Warren-Dearborn; Oakland County
11572,city,Garden City; ID; Boise City; Ada County
19987,city,Pleasant Prairie; WI; Chicago-Naperville-Elgin; Kenosha County
32061,city,Holmdel Township; NJ; New York-Newark-Jersey City; Monmouth County
55951,city,Groves; TX; Beaumont-Port Arthur; Jefferson County
19437,city,Montevallo; AL; Birmingham-Hoover; Shelby County
44519,city,Center Point; AL; Birmingham-Hoover; Jefferson County
47131,city,Piqua; OH; Dayton; Miami County
