395111,metro,"Spencer, IA; IA"
753925,metro,"Vineyard Haven, MA; MA"
753927,metro,"Winnemucca, NV; NV"
395142,metro,"Sweetwater, TX; TX"
753929,metro,"Zapata, TX; TX"
395186,metro,"Vermillion, SD; SD"
394999,metro,"Portsmouth, OH; OH"
394767,metro,"Lamesa, TX; TX"
394345,metro,"Athens, TX; TX"
394968,metro,"Pecos, TX; TX"
395188,metro,"Vernon, TX; TX"
394743,metro,"Ketchikan, AK; AK"
395171,metro,"Tuscaloosa, AL; AL"
395106,metro,"Somerset, PA; PA"
394850,metro,"Menomonie, WI; WI"
395032,metro,"Rock Springs, WY; WY"
394424,metro,"Bucyrus, OH; OH"
394738,metro,"Keene, NH; NH"
395062,metro,"Sandusky, OH; OH"
394445,metro,"Casper, WY; WY"
394468,metro,"Claremont, NH; NH"
394675,metro,"Helena, MT; MT"
394593,metro,"Findlay, OH; OH"
753913,metro,"Port Clinton, OH; OH"
394297,metro,"Aberdeen, SD; SD"
395085,metro,"Seneca, SC; SC"
394993,metro,"Poplar Bluff, MO; MO"
394934,metro,"Okeechobee, FL; FL"
394799,metro,"Lock Haven, PA; PA"
394928,metro,"Ocean City, NJ; NJ"
395099,metro,"Sikeston, MO; MO"
753881,metro,"Glenwood Springs, CO; CO"
394744,metro,"Key West, FL; FL"
394298,metro,"Aberdeen, WA; WA"
395072,metro,"Scottsbluff, NE; NE"
394950,metro,"Owosso, MI; MI"
394885,metro,"Mount Pleasant, MI; MI"
394349,metro,"Auburn, IN; IN"
394691,metro,"Houma, LA; LA"
394826,metro,"Marion, IN; IN"
395132,metro,"Stevens Point, WI; WI"
395192,metro,"Vincennes, IN; IN"
395030,metro,"Rochester, MN; MN"
394422,metro,"Brownwood, TX; TX"
395021,metro,"Richmond, IN; IN"
394920,metro,"North Platte, NE; NE"
394836,metro,"Martinsville, VA; VA"
395203,metro,"Warren, PA; PA"
394964,metro,"Parkersburg, WV; WV"
394736,metro,"Kapaa, HI; HI"
394762,metro,"LaGrange, GA; GA"
394827,metro,"Marion, OH; OH"
394696,metro,"Huntington, IN; IN"
394617,metro,"Fremont, NE; NE"
394448,metro,"Cedartown, GA; GA"
394877,metro,"Morehead City, NC; NC"
394876,metro,"Montrose, CO; CO"
395047,metro,"Saginaw, MI; MI"
395040,metro,"Roswell, NM; NM"
394316,metro,"Alice, TX; TX"
394627,metro,"Garden City, KS; KS"
394683,metro,"Hobbs, NM; NM"
394701,metro,"Hutchinson, KS; KS"
394385,metro,"Big Spring, TX; TX"
394522,metro,"DeRidder, LA; LA"
394781,metro,"Lebanon, MO; MO"
394574,metro,"Espaola, NM; NM"
395158,metro,"Tifton, GA; GA"
395141,metro,"Susanville, CA; CA"
395150,metro,"Taylorville, IL; IL"
394618,metro,"Fremont, OH; OH"
394570,metro,"Enid, OK; OK"
394923,metro,"Norwalk, OH; OH"
394749,metro,"Kingsville, TX; TX"
394962,metro,"Paris, TN; TN"
394855,metro,"Miami, OK; OK"
394967,metro,"Payson, AZ; AZ"
395129,metro,"Stephenville, TX; TX"
394324,metro,"Americus, GA; GA"
394517,metro,"Danville, KY; KY"
394737,metro,"Kearney, NE; NE"
394713,metro,"Jackson, WY; WY"
394963,metro,"Paris, TX; TX"
395034,metro,"Rockingham, NC; NC"
394631,metro,"Gillette, WY; WY"
394795,metro,"Lincoln, IL; IL"
394872,metro,"Monroe, LA; LA"
394673,metro,"Hays, KS; KS"
394465,metro,"Chillicothe, OH; OH"
394881,metro,"Moscow, ID; ID"
395091,metro,"Shelbyville, TN; TN"
394500,metro,"Cornelia, GA; GA"
394364,metro,"Bastrop, LA; LA"
395214,metro,"Wauchula, FL; FL"
394643,metro,"Great Bend, KS; KS"
395210,metro,"Waterloo, IA; IA"
394895,metro,"Muscatine, IA; IA"
394573,metro,"Escanaba, MI; MI"
394401,metro,"Boone, IA; IA"
394485,metro,"Columbia, MO; MO"
394538,metro,"Douglas, GA; GA"
394758,metro,"La Grande, OR; OR"
394649,metro,"Greensburg, IN; IN"
753923,metro,"The Dalles, OR; OR"
394615,metro,"Fredericksburg, TX; TX"
394533,metro,"Dickinson, ND; ND"
394393,metro,"Bloomington, IN; IN"
395007,metro,"Pueblo, CO; CO"
394837,metro,"Maryville, MO; MO"
395198,metro,"Wahpeton, ND; ND"
394891,metro,"Mountain Home, AR; AR"
394702,metro,"Hutchinson, MN; MN"
394948,metro,"Owatonna, MN; MN"
395191,metro,"Vidalia, GA; GA"
394656,metro,"Grenada, MS; MS"
394965,metro,"Parsons, KS; KS"
394715,metro,"Jacksonville, IL; IL"
394659,metro,"Guymon, OK; OK"
395236,metro,"Woodward, OK; OK"
394996,metro,"Portales, NM; NM"
395104,metro,"Snyder, TX; TX"
395178,metro,"Urbana, OH; OH"
394434,metro,"Cambridge, OH; OH"
395036,metro,"Rocky Mount, NC; NC"
394984,metro,"Plainview, TX; TX"
394330,metro,"Andrews, TX; TX"
395223,metro,"Wichita Falls, TX; TX"
394845,metro,"McMinnville, TN; TN"
395082,metro,"Selinsgrove, PA; PA"
394904,metro,"Natchitoches, LA; LA"
394563,metro,"Elizabethtown, KY; KY"
394354,metro,"Austin, MN; MN"
394476,metro,"Clewiston, FL; FL"
394862,metro,"Milwaukee, WI"
395238,metro,"Worcester, MA"
394653,metro,"Greenville, SC"
394952,metro,"Ventura, CA"
394318,metro,"Allentown, PA"
395080,metro,"Sebring, FL; FL"
394953,metro,"Paducah, KY; KY"
394637,metro,"Grand Forks, ND; ND"
394472,metro,"Clearlake, CA; CA"
394437,metro,"Caon City, CO; CO"
395043,metro,"Ruston, LA; LA"
753889,metro,"Hillsdale, MI; MI"
394990,metro,"Ponca City, OK; OK"
394613,metro,"Frankfort, IN; IN"
394414,metro,"Brevard, NC; NC"
395149,metro,"Taos, NM; NM"
753902,metro,"Malvern, AR; AR"
395165,metro,"Troy, AL; AL"
394586,metro,"Faribault, MN; MN"
753891,metro,"Ionia, MI; MI"
395098,metro,"Sierra Vista, AZ; AZ"
394693,metro,"Hudson, NY; NY"
395199,metro,"Walla Walla, WA; WA"
394442,metro,"Carbondale, IL; IL"
753910,metro,"Oxford, NC; NC"
394490,metro,"Columbus, MS; MS"
394540,metro,"Dublin, GA; GA"
394591,metro,"Fergus Falls, MN; MN"
394582,metro,"Fairmont, WV; WV"
394977,metro,"Picayune, MS; MS"
394634,metro,"Gloversville, NY; NY"
394861,metro,"Milledgeville, GA; GA"
394551,metro,"Eagle Pass, TX; TX"
394890,metro,"Mount Vernon, WA; WA"
395225,metro,"Williamsport, PA; PA"
394339,metro,"Ashland, OH; OH"
395237,metro,"Wooster, OH; OH"
394632,metro,"Glasgow, KY; KY"
394344,metro,"Athens, TN; TN"
395218,metro,"Wenatchee, WA; WA"
395234,metro,"Winona, MN; MN"
395139,metro,"Sumter, SC; SC"
394363,metro,"Bartlesville, OK; OK"
395020,metro,"Rexburg, ID; ID"
394495,metro,"Cookeville, TN; TN"
394477,metro,"Clinton, IA; IA"
394431,metro,"Cadillac, MI; MI"
394336,metro,"Ardmore, OK; OK"
395144,metro,"Tahlequah, OK; OK"
395017,metro,"Red Wing, MN; MN"
753918,metro,"Shawano, WI; WI"
394391,metro,"Blackfoot, ID; ID"
394677,metro,"Henderson, NC; NC"
395166,metro,"Truckee, CA; CA"
753904,metro,"Marion, NC; NC"
395008,metro,"Pullman, WA; WA"
394887,metro,"Mount Sterling, KY; KY"
394789,metro,"Lewistown, PA; PA"
394473,metro,"Cleveland, MS; MS"
394687,metro,"Hood River, OR; OR"
394458,metro,"Charlotte, NC"
395045,metro,"Sacramento, CA"
394735,metro,"Kansas City, MO"
395133,metro,"Stillwater, OK; OK"
